cy_id,contract_target,adolescent_fert_1000,working_age_pop_ratio,fixed_phone_subs,dfi_inflows_usd,gdp_usd,gdp_growth_pct,imp_sanitation_access_pct,imp_water_access_pct,inflation_pct,internet_access_pct,merch_exports_usd,merch_imports_usd,mortality_rate_under5_opct,pop_over_65,pop_under_15,pop_female_pct,pop_total,pop_rural_pct
Cyprus_2007,1,6.5520000000000005,43.1144738082096,409279.0,2295454939.77526,20029610008.4564,4.89323901357616,100.0,100.0,4.31145240624006,40.77,1394002986.823,8614705957.243,4.3,10.9923427152318,19.133522727272698,49.2288154726069,1063040.0,32.018
Cyprus_2008,1,6.3362,42.5198923898789,413323.0,1015181777.3583,20754825150.4751,3.6207152396498,100.0,100.0,4.53126475693135,42.31,1633063219.8924,10643523827.6412,4.1,11.1514284918432,18.6829277351185,49.1177426393441,1077010.0,32.161
Cyprus_2009,1,6.1204,41.974466400897796,414512.0,2180419791.13438,20330970501.9151,-2.0421981177240403,100.0,100.0,0.20459840991750894,49.81,1257345659.6712,7834981061.6352,3.8,11.3421905462335,18.222609001857894,49.0235546352727,1090486.0,32.305
Cyprus_2010,1,5.9046,41.5156756673586,413192.0,70665707.6449571,20613701935.0346,1.39064405751216,100.0,100.0,2.05360410051337,52.99,1402160491.2177,8568986808.8079,3.6,11.567702741271301,17.7687474234043,48.9592592089229,1103685.0,32.449
Cyprus_2011,1,5.6888,41.430230628836895,405024.0,2078721742.2106106,20667562055.4146,0.261283104557293,100.0,100.0,1.9567659963049704,56.85989235035071,1818091200.0,8677449600.0,3.4,11.7851347430336,17.5086240556525,48.929381253112,1116644.0,32.594
Cyprus_2012,1,5.473,41.3614878904861,373196.0,1233052957.01693,20174737601.353,-2.38453114470011,100.0,100.0,2.04518925065722,60.6898684001903,1739619200.0,7295736800.0,3.2,12.0260904292293,17.2332846012098,48.928232724078505,1129303.0,32.739000000000004
Cyprus_2013,1,5.2794,41.36144584280571,349108.0,3765400618.99615,19094028254.4894,-5.3567454914069,100.0,100.0,-1.3736978576414298,65.4548,2019243240.0,6313920210.0,3.0,12.2860556456784,16.9732983431028,48.94582587338351,1141652.0,32.867
Cyprus_2014,1,5.0858,41.455411783026,327874.0,861137243.592562,18663408446.5005,-2.25525909069297,100.0,100.0,-1.15210263100842,69.33,1799054700.0,6712113400.0,2.9,12.5597014019753,16.7466441527732,48.9677183359366,1153658.0,32.981
Czech Republic_2004,0,11.2628,40.6589427551223,3427666.0,4977795183.34011,127759606972.55,4.9474562570910985,99.1,99.8,4.010909546574149,35.5,68986459388.0,69967455458.0,5.5,13.8934760452515,15.0125713761965,51.3435058530635,10197101.0,26.329
Czech Republic_2005,0,11.2142,40.3116581530122,3217340.0,11601977305.7926,135990215966.674,6.44226229961096,99.1,99.9,0.102300716370692,35.27,78110304442.8564,76511923404.6024,5.2,13.986953415626,14.743134923819301,51.30610992586461,10211216.0,26.398000000000003
Czech Republic_2006,1,11.1656,40.428101900261204,2887583.0,5521761930.77355,145341643370.159,6.8765442697555805,99.1,99.9,0.7215122406370109,47.93,94928821911.4796,93190661447.5868,5.0,14.16486783399,14.6243149475304,51.2441055209592,10238905.0,26.467
Czech Republic_2007,1,11.117,40.580677921680795,2402774.0,10606063122.2799,153377969933.148,5.529266338706759,99.1,99.9,3.5333054081127204,51.93,122498273290.695,118169372554.558,4.7,14.403628793105302,14.4628418776385,51.1625056979405,10298828.0,26.537
Czech Republic_2008,1,11.0988,40.855050732142,2477927.0,8815393022.10815,157535978554.12302,2.71095557125116,99.1,99.9,2.02373482790674,62.97,146799221556.078,142037987729.769,4.5,14.6891839802793,14.315851995925401,51.0735061719656,10384603.0,26.605999999999998
Czech Republic_2009,1,11.0806,41.3583040797632,2526857.0,5271613701.79271,149908424708.587,-4.84178529599535,99.1,99.9,2.64059772914828,64.43,112955489671.407,105048001738.038,4.3,15.013878555896001,14.2438992958141,50.993324870635995,10443936.0,26.676
Czech Republic_2010,1,11.0624,42.1210567835115,2367400.0,10167834374.8186,153348957503.823,2.29508968687023,99.1,100.0,-1.45034444405631,68.82,132981635391.426,126652129601.425,4.1,15.383267516080599,14.254179056874301,50.9328835342527,10474410.0,26.745
Czech Republic_2011,1,11.0442,43.39635014537609,2203900.0,4188736491.2936797,156364737473.475,1.96661263222273,99.1,100.0,-0.220593123388284,70.49,162939446400.0,152124998400.0,3.9,15.8785777652047,14.3846417096664,50.8957721128329,10496088.0,26.815
Czech Republic_2012,1,11.026,44.7917963863986,2117400.0,9433199804.77647,154956975277.823,-0.9003066921598589,99.1,100.0,1.38760229631711,73.4300078241036,157041104000.0,141412282880.0,3.8,16.4140689743855,14.521248181986001,50.8780093542431,10510785.0,26.885
Czech Republic_2013,1,10.5782,46.3100933958579,2001000.0,7357578652.57,154138537749.501,-0.528170820871225,99.1,100.0,1.41397712349047,74.1104,162274031310.0,144259151670.0,3.7,16.9779486888679,14.6740628112164,50.8734021575839,10514272.0,26.94
Czech Republic_2014,1,10.1304,47.9097025500734,1887200.0,4870792838.1139,157187635468.87302,1.97815404498431,99.1,100.0,2.48031370451388,79.71,173778560850.0,152239191800.0,3.5,17.5429535565292,14.8482271941461,50.872426386267,10510566.0,26.980999999999998
Denmark_2004,1,6.3184,51.0050614201873,3491307.0,-8804165491.100191,258265515576.46106,2.63895105108132,99.6,100.0,2.07198383632239,80.93,77079452392.0,68156821945.0,5.1,15.0196947567399,18.757354854783,50.5042654221569,5404523.0,14.434000000000001
Denmark_2005,1,6.1686,51.24474634546579,3348177.0,12834261392.1535,264559522419.917,2.43702951569331,99.6,100.0,2.89468924234247,82.74,85120849801.845,75581155071.7509,4.9,15.1482402469539,18.7337523063327,50.491777679498995,5419432.0,14.144
Denmark_2006,1,6.0188,51.5607439122291,3098580.0,2419919718.29979,274604166532.68,3.79674260857645,99.6,100.0,2.18240509589367,86.65,92557942329.476,85506856648.8132,4.7,15.3771870363645,18.6426699819288,50.4752700757403,5437272.0,13.902000000000001
Denmark_2007,1,5.869,51.8879484451159,2825095.0,11809448518.2128,276868051424.286,0.8244175316752379,99.6,100.0,2.51554766813325,85.03,103171307747.927,98026770626.738,4.5,15.646915632520098,18.5150763089292,50.4556622403415,5461438.0,13.707
Denmark_2008,1,5.5824,52.233657930593395,2975049.0,2191207507.4873,274880260841.964,-0.717955925971481,99.6,100.0,4.098395743116029,85.02,116922627190.039,109362205769.634,4.3,15.9536091010103,18.357899165505398,50.4349169526989,5493621.0,13.513
Denmark_2009,1,5.2958,52.5945888000849,2774313.0,3918212678.04408,260894528927.275,-5.08793606054171,99.6,100.0,0.476237887841251,86.84,93984005061.6852,83132949548.5412,4.2,16.293228066777,18.173651800269894,50.415668327070996,5523095.0,13.345999999999998
Denmark_2010,1,5.0092,52.962859719693604,2613759.0,-11766404172.5532,265134411798.564,1.62513291816535,99.6,100.0,3.24766919416129,88.72,96440242629.4317,83052126752.6421,4.0,16.662274032288803,17.9623737087592,50.399813797940105,5547683.0,13.205
Denmark_2011,1,4.7226,53.4722780886092,2481469.0,13555949081.5495,268189138104.643,1.15214252475052,99.6,100.0,0.771255136387722,89.8100133895232,111864043200.0,95663112000.0,3.9,17.0138958002373,17.8277642360179,50.387935107862795,5570572.0,13.043
Denmark_2012,1,4.436,53.961833156148,2299308.0,2753929972.48872,266431892903.911,-0.6552260890021421,99.6,100.0,2.49193829675556,92.2600117153012,105469232000.0,91924870400.0,3.8,17.4565057636425,17.5923393296735,50.3793984329863,5591572.0,12.857999999999999
Denmark_2013,1,4.2776,54.5355290216611,2094553.0,-862218938.462354,265136475504.026,-0.48620958465817,99.6,100.0,1.54440540292427,94.6297,110106794550.0,96589392750.0,3.7,17.974614764913607,17.3153496803954,50.3733358130524,5614932.0,12.675999999999998
Denmark_2014,1,4.1192,55.199516972957106,1879265.0,-677385204.1942611,268022272777.302,1.08841956497687,99.6,100.0,0.7642214825141309,95.99,110933868350.0,99309360500.0,3.6,18.499073562321602,17.067739302580097,50.3683880303154,5639565.0,12.498
Djibouti_2004,0,29.1038,71.5551264688398,11103.0,38543559.849426895,686862396.187333,3.82647610015981,55.0,85.1,3.13155345637126,0.7813171750686608,37981000.0,261359000.0,91.0,3.2813387455643497,38.4283600210514,49.74284955005179,767644.0,23.284000000000002
Djibouti_2005,0,28.1962,69.3051885202223,10578.0,22203341.1920932,708633194.726566,3.16960116903758,53.9,85.7,3.12132790944788,0.9536114493005692,39500000.0,277316693.018833,88.5,3.34298553711046,37.5920791977451,49.744606285151995,778406.0,23.239
Djibouti_2006,0,27.2886,67.5560473354685,11301.0,108287709.387186,742646629.1703019,4.79986468272354,52.8,86.4,3.53156586623678,1.27004115919322,55171000.0,335717000.0,86.0,3.4129294839538105,36.9055480701345,49.746432242715215,788941.0,23.193
Djibouti_2007,0,26.381,65.74199448016739,14113.0,195351140.270424,780522063.149104,5.10006138735422,51.7,87.1,4.92920060590293,1.62,58069000.0,473231000.0,83.5,3.48325866467161,36.1820022044041,49.7484702411708,799309.0,23.147
Djibouti_2008,0,25.7274,63.985157789628715,14910.0,227654582.182184,825792051.041437,5.799962618569231,50.6,87.8,11.3708245326386,2.26,68751000.0,573597000.0,81.0,3.5557822683937,35.4630891051444,49.750814869343,809639.0,23.101
Djibouti_2009,0,25.0738,62.414099045038796,16842.0,96859684.56175692,867351085.243503,5.03262705782332,49.5,88.5,-0.0262915675602926,4.0,77368000.0,450712000.0,78.5,3.63164357386992,34.7973471430819,49.7537486419289,820097.0,23.055999999999997
Djibouti_2010,0,24.4202,61.0949309899519,18474.0,36501032.51726021,897594901.928069,3.4869174892512103,48.4,89.2,3.95318188650357,6.5,85133000.0,373889000.0,76.1,3.7113536077188,34.2134467658961,49.7573429048077,830802.0,23.004
Djibouti_2011,0,23.7666,60.3328546341761,18442.0,79000230.6986794,937695084.556565,4.4675145260249405,47.3,89.9,5.09840950660154,7.0,92701000.0,510581000.0,73.9,3.8125354893431,33.8172159248849,49.7617016828185,841802.0,22.947
Djibouti_2012,0,23.113000000000003,59.7992274809961,19955.0,109998255.692912,983101839.7839199,4.84237957254818,47.3,89.9,4.19385128628613,8.26723289204519,118000000.0,564435000.0,71.7,3.9177370177559,33.5037376812427,49.7667832262103,853069.0,22.883000000000003
Djibouti_2013,0,22.4692,59.41033843771029,20686.0,286004467.676864,1032256019.9908801,4.9999072545491705,47.3,89.9,2.39938228601622,9.5,119626000.0,719448000.0,69.5,4.01976047765669,33.2490509557529,49.7724838471628,864554.0,22.814
Djibouti_2014,0,21.8254,59.017553793884495,21912.0,152998238.8125,1094193387.11125,6.00019432397339,47.4,90.0,2.99988251662839,10.71,124440038.312827,805953657.965359,67.4,4.11048490368352,33.0033760417451,49.7784686603346,876174.0,22.738000000000003
Dominican Republic_2004,0,109.2398,64.4289771531614,902258.0,909040000.0,31121384931.4253,1.31195821990448,79.4,86.6,45.1911284047465,8.865553460704401,5936000000.0,7888000000.0,37.5,5.587313716570481,33.596155200314804,49.9682686921681,9102997.0,34.005
Dominican Republic_2005,0,109.0602,63.707575225649,896252.0,1118400000.0,34004081037.3447,9.26275007449469,79.9,86.5,2.69455828093285,11.4831977789344,6145000000.0,9869000000.0,36.8,5.6810317437549696,33.2344400282975,49.988563003345604,9237565.0,32.635999999999996
Dominican Republic_2006,0,108.8806,63.0170139809389,897026.0,1528700000.0,37632709176.9885,10.671154840675499,80.4,86.4,5.399655896178862,14.844928365458903,6609754000.0,12173900000.0,36.1,5.76072795620431,32.8959818203024,50.008339261874504,9371333.0,31.295
Dominican Republic_2007,0,108.70100000000001,62.212400617696105,906485.0,2252900000.0,40821940074.4595,8.474624780458571,80.8,86.3,12.754988826291196,17.66,7160200000.0,13597000000.0,35.5,5.83521037135051,32.5172216133773,50.027618973066595,9504336.0,29.984
Dominican Republic_2008,0,107.0856,61.3752807302847,985711.0,2728400000.0,42105264081.4279,3.143711456701,81.3,86.2,10.390359042615,20.82,6747500000.0,15992900000.0,34.9,5.90889360037798,32.1237471191536,50.04648476297029,9636491.0,28.703000000000003
Dominican Republic_2009,0,105.4702,60.6262784628862,965423.0,1695300000.0,42499277267.088,0.935781295417272,81.7,86.0,3.4082069754224698,27.72,5482900000.0,12295900000.0,34.3,5.98700599739735,31.7566801808853,50.0650764859865,9767737.0,27.459
Dominican Republic_2010,0,103.8548,60.016253851074715,1012912.0,1418727858.97026,46027632204.8448,8.30215280034723,82.1,85.9,5.6485548868593884,31.4,6753689000.0,15489100000.0,33.8,6.073570746686469,31.432777768965696,50.0834766032635,9897983.0,26.248
Dominican Republic_2011,0,102.2394,59.3906773572069,1099790.0,2197500000.0,47326018543.1659,2.8208844907394703,82.5,85.7,9.031220881224133,38.0,8492100000.0,17408500000.0,33.3,6.1696555548242,31.091417891841502,50.10171394834421,10027140.0,25.070999999999998
Dominican Republic_2012,0,100.624,58.904487709708604,1128947.0,3415900000.0,48570459138.7475,2.62950620797847,82.9,85.4,4.424753075213999,41.2,9069100000.0,17739400000.0,32.7,6.27243468166927,30.7966805829147,50.1197435439914,10155036.0,23.961
Dominican Republic_2013,0,99.5292,58.5128474182056,1171049.0,1599900000.0,50891030321.9994,4.77774191226588,83.3,85.2,2.7092889619338103,45.9,9651100000.0,16873000000.0,32.2,6.3849134281997095,30.5287174674908,50.1375006224828,10281408.0,22.918000000000003
Dominican Republic_2014,0,98.4344,58.14265104521979,1226109.0,2385300000.0,54626878957.0741,7.34087836586743,83.6,85.0,1.4499459546301898,49.58,9890000000.0,17300000000.0,31.5,6.51088517398183,30.255066744071197,50.1548970621884,10405943.0,21.939
Ecuador_2004,0,82.7116,62.6541839042292,1590755.0,836939593.8956442,39421188399.2815,8.211020917340361,74.2,81.8,4.261842486066,4.83444263759525,7752890000.0,8226260000.0,30.0,5.42040149833693,33.0994707855018,49.9095424047042,13509645.0,38.486
Ecuador_2005,0,82.8114,61.8918740845484,1679568.0,493413835.545644,41507085000.0,5.29130826699402,75.3,82.3,7.732711011073049,5.994255160973308,10100000000.0,10286900000.0,29.1,5.54270943512276,32.6876677437993,49.91952083517771,13735232.0,38.289
Ecuador_2006,0,82.9112,61.0153049667219,1775232.0,271428852.53,43334860459.8881,4.4035264338318605,76.4,82.8,8.00091082171883,7.2,12728000000.0,12113600000.0,28.3,5.643290240408268,32.2508124222749,49.9294433001205,13967490.0,38.093
Ecuador_2007,0,83.01100000000001,60.28412831053701,1823120.0,193872526.93,44283921626.2429,2.19006397224541,77.4,83.3,6.650502272934929,10.8,14321000000.0,13893461000.0,27.5,5.7537095370033,31.8570813416429,49.939188956599104,14205479.0,37.896
Ecuador_2008,0,81.8738,59.6387961743528,1906478.0,1056888020.15482,47099108358.7842,6.3571305999083,78.5,83.9,13.8473188994265,18.8,18818325500.0,18851930600.0,26.8,5.8703729339129005,31.488212575099002,49.9487112046291,14447600.0,37.7
Ecuador_2009,0,80.7366,58.9934544692657,2013223.0,307960890.109,47365920847.5908,0.566491592100093,79.6,84.4,0.655537559193846,24.6,13863054000.0,15089890000.0,26.0,5.9877165480818295,31.116612473632397,49.9579547365075,14691310.0,37.505
Ecuador_2010,0,79.5994,58.31545909461831,2085659.0,165320320.36363798,49035711024.7622,3.52529866894027,80.7,84.9,7.46507996966288,29.03,17489922000.0,20590851000.0,25.2,6.1035808438500085,30.731393724088893,49.9668757815695,14934692.0,37.31
Ecuador_2011,0,78.4622,57.73833774276101,2210608.0,643709358.687904,52893909868.8781,7.868140919109958,81.7,85.4,5.66265674725217,31.3668083587433,22322348000.0,24437615000.0,24.5,6.19896318707963,30.4049078622784,49.975496268106,15177280.0,37.115
Ecuador_2012,0,77.325,57.098230987228796,2308672.0,567035300.85638,55878164199.281,5.641962066712002,82.8,85.9,4.985253061241219,35.1351464545516,23764756000.0,25476971000.0,23.7,6.29595279170334,30.0496066894028,49.9838289105874,15419493.0,36.912
Ecuador_2013,0,76.7488,56.4681522569339,2394771.0,732016206.263418,58422618611.2194,4.55357553062048,83.8,86.4,3.0979762357567204,40.3536842279418,24847847000.0,27146111000.0,23.0,6.404546439021192,29.684684143959302,49.9918589196103,15661312.0,36.702
Ecuador_2014,0,76.1726,55.9478029561693,2441690.0,773101946.091118,60569639410.7457,3.67498213973248,84.7,86.9,2.70528896360955,43.0,25732272000.0,27739492442.982998,22.3,6.53828517990034,29.337695049134396,49.9995598291533,15902916.0,36.484
"Egypt, Arab Republic of_2004",0,50.976000000000006,63.1380301271747,9464147.0,1253300000.0,85846872138.1536,4.09207161125322,88.8,96.9,11.669909019081599,11.92,9661403853.0,15950000000.0,37.3,5.0629131436750185,33.6393012191901,49.635564769574394,73596068.0,57.019
"Egypt, Arab Republic of_2005",0,50.222,61.5896379418322,10396148.0,5375600000.0,89685724897.157,4.47174447174446,90.0,97.1,6.212728542671501,12.75,12912020000.0,22449030000.0,35.6,5.03071737433618,33.0841263287005,49.611753017645704,74942115.0,56.973
"Egypt, Arab Republic of_2006",0,49.468,60.5999362394906,10807678.0,10042800000.0,95823670792.0471,6.843838193791161,91.1,97.3,7.359977903382231,13.66,16728100000.0,27300000000.0,34.1,5.00347528659233,32.729999370036694,49.5918906352252,76274285.0,56.927
"Egypt, Arab Republic of_2007",0,48.714,59.6058315062702,11228849.0,11578100000.0,102615487211.822,7.08782742681046,92.2,97.6,12.5957400608436,16.03,19224000000.0,37100000000.0,32.7,4.96568747142835,32.3799602055668,49.574915134369604,77605327.0,56.922
"Egypt, Arab Republic of_2008",0,49.9,58.7719965197914,11852539.0,9494600000.0,109954755104.428,7.15220293936281,93.3,97.8,12.208257474403,18.01,26223758000.0,48381500000.0,31.4,4.92942917607425,32.08717186696,49.5599074869744,78976122.0,56.942
"Egypt, Arab Republic of_2009",0,51.086000000000006,58.323593401854,10312559.0,6711600000.0,115106180025.02803,4.685040602116901,94.4,98.1,11.173391038819801,20.0,23061600000.0,44945700000.0,30.2,4.91030959862818,31.927910245092892,49.5454569921503,80442443.0,56.961000000000006
"Egypt, Arab Republic of_2010",0,52.272,58.3646962346547,9618123.0,6385600000.0,121021470308.451,5.13898583215666,94.7,98.3,10.115503426260801,21.6,26437816000.0,52922828000.0,29.0,4.915910697035192,31.9387024979244,49.530729722753,82040994.0,56.981
"Egypt, Arab Republic of_2011",0,53.458,58.5966216016061,8714286.0,-482700000.0,123226293158.987,1.82184437597417,94.7,98.6,11.6001685151635,25.6,30527700000.0,58902800000.0,27.9,4.9756865076295185,31.9712679797117,49.5156850950106,83787634.0,57.0
"Egypt, Arab Republic of_2012",0,54.644,59.472888637769394,8557497.0,2797700000.0,125927224851.591,2.19184690487997,94.7,98.8,12.4431564675213,26.4,29396900000.0,69200200000.0,26.8,5.0433615560107015,32.2500549900817,49.50105825409121,85660902.0,56.998000000000005
"Egypt, Arab Republic of_2013",0,53.5396,60.667428676637,6820892.0,4192200000.0,128583201068.367,2.10913582817909,94.7,99.1,8.986630186788869,29.4,28492100000.0,58294500000.0,25.8,5.11109714326295,32.648534149983,49.4876994930109,87613909.0,56.975
"Egypt, Arab Republic of_2014",0,52.4352,61.69004078275381,6315915.0,4783200000.0,131412031501.954,2.20000000784101,94.7,99.2,11.4811398894508,31.7,27091202689.875,67494879819.2684,24.8,5.17090205846929,32.982369772069895,49.476640179630095,89579670.0,56.931000000000004
El Salvador_2004,0,81.8476,68.53792629499179,887816.0,363270000.0,16505731407.8996,1.85053558290622,65.9,85.2,3.08744535027003,3.2,3304610000.0,6328930000.0,26.1,6.258032579763781,34.4081413798173,52.209325463296786,5925089.0,38.893
El Salvador_2005,0,80.1454,67.6198523575887,971455.0,511140000.0,17093800000.0,3.5628145010223298,66.8,86.0,4.47789577296011,4.2,3418000000.0,6690000000.0,24.8,6.428514499077378,33.9126810135718,52.3023080081638,5947206.0,38.352
El Salvador_2006,0,78.4432,66.2568720487419,1036777.0,241130000.0,17762500677.4091,3.91194864459077,67.7,86.9,4.43743444071139,5.5,3706000000.0,7663000000.0,23.6,6.6218565858452,33.230253725310696,52.3935594404141,5967556.0,37.813
El Salvador_2007,0,76.741,64.9446126411686,1080083.0,1550510000.0,18444538992.9895,3.8397651770274,68.5,87.7,4.37053696859468,6.11,4014500000.0,8820600000.0,22.6,6.80682959781933,32.5667586638679,52.482755118506695,5986414.0,37.277
El Salvador_2008,0,74.7598,63.63925009702471,1077179.0,903050000.0,18679564344.4028,1.2742273011142702,69.4,88.5,5.254720101749268,10.08,4641100000.0,9817600000.0,21.6,6.984878415921919,31.9050884222858,52.5693435544025,6004199.0,36.748000000000005
El Salvador_2009,0,72.7786,62.3025991626873,1099128.0,368730000.0,18094324948.2781,-3.1330462816712403,70.2,89.3,-0.474754119659877,12.11,3866200000.0,7325400000.0,20.8,7.1580079476956,31.2286842458392,52.652819093601295,6021368.0,36.227
El Salvador_2010,0,70.7974,60.9319293502523,1000901.0,-113160683.724283,18341273339.8749,1.36478366726975,71.0,90.1,2.2696010450895696,15.9,4499400000.0,8416000000.0,20.0,7.3272371423376,30.534689696083607,52.7327366317639,6038306.0,35.714
El Salvador_2011,0,68.8162,59.4724710720817,1029742.0,122500004.314785,18747869218.6743,2.21683561040105,71.8,90.9,5.69079305649853,18.9,5308300000.0,9964500000.0,19.3,7.4914519864553,29.801800367551397,52.8086896436918,6055208.0,35.21
El Salvador_2012,0,66.835,57.970628788469995,1059000.0,447709564.212641,19100508288.5077,1.8809554606993504,72.6,91.6,1.01537005641245,20.3213877242007,5339100000.0,10258100000.0,18.6,7.6544658283040095,29.0426273168372,52.880381895754006,6072233.0,34.713
El Salvador_2013,0,66.1952,56.531229677382896,960535.0,242345997.420128,19453349443.768,1.84728673148744,73.4,92.4,0.401568866069994,23.1093,5491100000.0,10772100000.0,18.0,7.8195704051008486,28.295414313217698,52.947725679859104,6089644.0,34.225
El Salvador_2014,0,65.5554,55.294848122565796,948000.0,474801761.07993,19833067960.7978,1.95194415299753,74.2,93.1,1.35938570611202,29.7,5272800000.0,10513100000.0,17.4,7.991150851072401,27.615212651034604,53.010737582981214,6107706.0,33.745
Equatorial Guinea_2004,1,126.4036,81.85393511227109,10500.0,340914468.516,7038510107.64595,37.998726855997894,78.4,47.3,16.9227635068861,0.8439302846070491,4598843000.0,1092000000.0,135.4,3.4066258551206703,41.604187389991104,48.6845122327413,606201.0,61.178000000000004
Equatorial Guinea_2005,1,125.2194,80.1882881326654,10000.0,769146185.1714,8217369092.652241,16.748700605341,78.0,47.3,59.32905066979,1.14978967061811,7064000000.0,1310000000.0,131.2,3.32227665346896,41.180220686217204,48.6704821798915,625866.0,61.144
Equatorial Guinea_2006,1,124.0352,79.2252201741409,10000.0,469506014.6494,8850510610.60975,7.70491760585084,77.5,47.4,2.42714291454158,1.27919359635686,8207000000.0,2020000000.0,126.9,3.26040159945983,40.9438795263567,48.6641227284976,645718.0,61.097
Equatorial Guinea_2007,1,122.851,78.2878106255356,10000.0,1242731087.2645,9934890296.887121,12.252170908393099,77.1,47.4,-3.77460983859342,1.55712305943539,10210000000.0,2767350975.55225,122.7,3.1988681251671,40.71204779828121,48.6641593996978,665798.0,61.037
Equatorial Guinea_2008,1,121.147,77.380481563336,10000.0,-793872332.8234,10919276544.2511,9.908375613089499,76.7,47.4,26.387193819542798,1.82,15217784526.7471,3786916180.033721,118.4,3.13615253350587,40.4878589030097,48.6691643969963,686223.0,60.963
Equatorial Guinea_2009,1,119.443,76.45613019458321,10000.0,1636219625.3171,10424118040.8448,-4.53471895687936,76.2,47.5,-29.547189488199898,2.13,9100000000.0,5200000000.0,114.6,3.07047252723943,40.2582177881794,48.676881306078606,707155.0,60.876999999999995
Equatorial Guinea_2010,0,117.73899999999999,75.5086115332648,13537.0,2734000000.0,10025393244.7295,-3.82502188245593,75.8,47.5,35.6353293753919,6.0,10000000000.0,5200000000.0,110.9,3.00352678020063,40.0192120322213,48.6860342248631,728710.0,60.777
Equatorial Guinea_2011,1,116.035,75.0244734707577,14520.0,1975000000.0,10219794047.8507,1.9390840675846,75.4,47.6,26.701178949633302,11.5,13500000000.0,6500000000.0,107.3,2.9542506638541,39.9108824132595,48.69626244143829,750918.0,60.663000000000004
Equatorial Guinea_2012,1,114.331,74.4227829952614,14868.0,2015000000.0,10808505151.9786,5.76049870840316,74.9,47.7,6.939015593251469,13.9431821913076,15500000000.0,7500000000.0,103.7,2.9064439874943298,39.7615961144018,48.707751680498,773729.0,60.537
Equatorial Guinea_2013,1,112.0642,73.80464361720679,14873.0,1914000000.0,10104555529.0567,-6.51292304554302,74.5,47.7,-1.51914094331225,16.4,14500000000.0,7000000000.0,100.3,2.87147370032193,39.592664242825705,48.7203324124745,797082.0,60.397
Equatorial Guinea_2014,1,109.7974,73.2683925574916,15110.0,1933000000.0,10073828127.0272,-0.304094543704878,74.5,47.8,-9.0260248809675,18.86,11600000000.0,6500000000.0,97.4,2.8621548694396903,39.4239144338123,48.7339883174866,820885.0,60.244
Eritrea_2007,0,76.079,79.137579790294,37412.0,7206504.065,1103299258.1358302,1.4268217503387202,13.7,54.8,7.28820895436202,0.41,13220000.0,510000000.0,63.2,2.19170328659039,41.9852806175886,50.0867735031145,4406299.0,80.482
Eritrea_2008,0,73.0652,79.51211535009871,40415.0,39000000.0,995363163.522085,-9.7830297462648,14.0,55.3,16.076219541974197,0.47,11000000.0,600000000.0,60.4,2.23272789324536,42.060725612679796,50.0667238733708,4500638.0,80.146
Eritrea_2009,0,70.0514,80.05465669644491,48473.0,91000000.0,1033948435.6701901,3.87650192032112,14.3,55.9,29.5045065971699,0.54,11000000.0,590000000.0,57.9,2.2733185169027204,42.1879901575013,50.0460319461053,4593549.0,79.794
Eritrea_2010,0,67.0376,80.70321320268341,54232.0,91000000.0,1056635226.46461,2.19418976921348,14.6,56.4,11.5737582260237,0.61,13000000.0,660000000.0,55.6,2.3152618183307,42.345379114580496,50.024052895900404,4689664.0,79.428
Eritrea_2011,0,64.0238,81.39925600659909,58473.0,39000000.0,1148349054.92705,8.67980038573106,14.9,57.0,13.340850208569698,0.7,430000000.0,950000000.0,53.5,2.39136389753731,42.4816183839545,50.0007098761308,4789568.0,79.046
Estonia_2004,1,23.1366,47.127739984882794,444031.0,965817445.193564,12805719344.7427,6.2947270289115,97.0,99.2,4.86740706418014,53.2,5932476438.0,8335936086.0,7.9,16.5288522818029,15.5029998921931,53.494887239109104,1362550.0,31.138
Estonia_2005,1,22.9454,46.870541657451895,442045.0,3127298002.0,14006093769.4317,9.37373678411686,97.1,99.2,6.07168900752228,61.45,7715751697.1964,10238455773.116999,7.3,16.756167835345398,15.156654092244198,53.52919828098739,1354775.0,31.265
Estonia_2006,1,22.7542,47.05686454992829,451912.0,2212181185.0,15444780845.5333,10.2718652308439,97.1,99.3,8.877917369496881,63.51,9691936002.3256,13449257875.9508,6.7,16.9925350293359,15.0065697374106,53.538135232097396,1346810.0,31.393
Estonia_2007,1,22.563000000000002,47.2354099469672,495492.0,3429043145.0,16641473827.9695,7.7482030622807505,97.1,99.3,11.5104294185123,66.19,11009935795.4225,15677348233.463999,6.1,17.1588556448175,14.9227105717536,53.5276250471458,1340680.0,31.521
Estonia_2008,1,21.2766,47.4914897513,498129.0,1873250284.8074696,15739595226.14,-5.4194635111803695,97.1,99.4,7.49279444222208,70.58,12457753799.4368,16026485328.6688,5.5,17.2753874984048,14.9240899412735,53.5015347690682,1337090.0,31.649
Estonia_2009,1,19.9902,47.9014740108611,492759.0,1865561409.88628,13422033890.4077,-14.724402390497401,97.1,99.4,0.4306598110413379,72.5,9047977055.1632,10140106319.9392,5.1,17.3856841213371,15.001725282613304,53.466994707386796,1334515.0,31.776999999999997
Estonia_2010,1,18.7038,48.493567760175296,482211.0,2592803326.67143,13752588160.9048,2.46277332627901,97.2,99.5,1.54702506599105,74.1,11590604805.4497,12286953863.0703,4.6,17.5236789734019,15.1333732205581,53.4295381164472,1331475.0,31.906
